trade_id,position_type,step_type,timestamp,signal_reason,price,size,net_pnl_usd,net_pnl_pct,cumulative_pnl_usd,cumulative_pnl_pct,favorite_excursion_pct,adverse_excursion_pct
7,Short,Exit,2024-04-18 12:00:00+00:00,Break-Even Stop,154.5722799057359,10068.0,2.248232239741542,0.00022328848355812568,70.98175541891557,0.007098175541891557,0.004209423368494722,-0.0006674641498882837
7,Short,Entry,2024-04-17 08:00:00+00:00,RSI Overbought Short,154.6068055,10068.0,0.0,0.0,68.73352317917403,0.006873352317917403,0.0,0.0
6,Short,Exit,2024-04-16 08:00:00+00:00,ATR Exit,154.69623528078552,10101.0,-32.49246552480462,-0.003216685337120501,68.73352317917403,0.006873352317917403,0.0004466096377609068,-0.0032758561123716924
6,Short,Entry,2024-04-15 16:00:00+00:00,Range Reversion Short,154.19886670000002,10101.0,0.0,0.0,101.22598870397866,0.010122598870397865,0.0,0.0
5,Short,Exit,2024-04-15 12:00:00+00:00,ATR Exit,154.3631967336329,10132.0,-31.21784582202773,-0.0030809789160295004,101.22598870397866,0.010122598870397865,0.0002138787204498876,-0.003620080601996169
5,Short,Entry,2024-04-15 08:00:00+00:00,RSI Overbought Short,153.88791335,10132.0,0.0,0.0,132.44383452600638,0.013244383452600638,0.0,0.0
4,Long,Exit,2024-03-27 04:00:00+00:00,Signal Exit,151.68224425000002,10071.0,61.183029445636215,0.006075011920530636,132.44383452600638,0.013244383452600638,0.008021918287440302,-0.003300667844800629
4,Long,Entry,2024-03-20 20:00:00+00:00,Trend Bullish,150.7606107,10071.0,0.0,0.0,71.26080508037016,0.007126080508037016,0.0,0.0
3,Long,Exit,2024-03-20 16:00:00+00:00,Break-Even Stop,150.97083033157543,10067.0,3.8078418229776854,0.0003782328893787682,71.26080508037016,0.007126080508037016,0.005979356060651012,-0.0013162074571783063
3,Long,Entry,2024-03-19 16:00:00+00:00,Trend Bullish,150.91363365,10067.0,0.0,0.0,67.45296325739248,0.0067452963257392485,0.0,0.0
2,Long,Exit,2024-03-19 16:00:00+00:00,ATR Take Profit,150.86583031071078,9951.0,115.6380979209018,0.011619799954647955,67.45296325739248,0.0067452963257392485,0.012404313475991371,-0.001303470050623995
2,Long,Entry,2024-03-18 00:00:00+00:00,Trend Bullish,149.11236350000001,9951.0,0.0,0.0,-48.18513466350932,-0.004818513466350932,0.0,0.0
1,Short,Exit,2024-03-12 12:00:00+00:00,ATR Exit,147.71960620938577,10000.0,-48.18513466350932,-0.004818513466350932,-48.18513466350932,-0.004818513466350932,0.0035708648142423103,-0.007843484214939906
1,Short,Entry,2024-03-08 20:00:00+00:00,Trend Bearish,147.0079455,10000.0,0.0,0.0,0.0,0.0,0.0,0.0
